smiles,Conjugated Rings Count
C[Yb],0
CC(O)C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c[nH]cc1[Lu],1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncc([Lu])o1,1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N=c1nnn([Yb])nn1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1oc([Lu])nc1[Ta],1
[O-][Yb],0
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N=c1cnc([Yb])co1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cocc1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]cc([Lu])c1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cncc([Lu])n1,1
N#C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c([Lu])cccc1[Ta],1
O[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])co1,1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnncc1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1nc([Lu])cc1[Ta],1
N[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])sc1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cccc2c([Lu])cccc12,2
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]c([Lu])cc1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1nc([Lu])cc1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c[nH]c([Lu])c1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncn([Lu])n1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccc([Lu])nn1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])ncn1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncc([Lu])[nH]1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1coc([Lu])c1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cn([Lu])nn1,1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nn[nH]c1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])c[nH]1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1c([Ta])coc2cc([Lu])cc([Yb])c12,2
O[Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])oc1[Ta],1
N[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1oc([Lu])cc1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])ncn1,1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1ccnc1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nc([Lu])c[nH]1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cccc([Lu])n1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
CC(C)(C=O)C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnccc1[Lu],1
N[Yb],0
[Yb]c1ccccc1,1
[Yb]c1c2ccccc2c2n1[B-]([Lu])([Ta])[N+]1=C([W])c3ccccc3C1=N2,4
F[Yb],0
F[Yb],0
[Yb]C1=NCCN1[Lu],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]nnc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccccc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nc([Lu])c[nH]1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])co1,1
N[Yb],0
C[Yb],0
O=C1C([Lu])=C([Yb])c2cc3[nH]c([Ta])c([W])c3c(=O)n21,3
O=c1c([Lu])c([Yb])c1=S,1
C[Yb],0
C[Yb],0
CCCCCCC[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nc([Lu])no1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c([Lu])ccc2ccccc12,2
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
CC(C)([Yb])CC(=O)[O-],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1oc([Lu])cc1[Ta],1
N[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nc2ccc([Lu])cc2s1,2
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cc([Lu])c([Ta])n1,1
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc[nH]c1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nnoc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nn([Lu])cc1[Ta],1
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c([Lu])cccc1[Ta],1
[O-][Yb],0
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nonc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnc([Lu])nc1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N=c1ncc([Yb])n[nH]1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccc([Lu])o1,1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncn([Lu])n1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1nc([Lu])cc1[Ta],1
[O-][Yb],0
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c([Lu])coc1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cn([Lu])cn1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c[nH]nc1[Lu],1
N#C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])no1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nc([Lu])n([Ta])c1[W],1
C[Yb],0
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccnc([Lu])n1,1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cn([Lu])cn1,1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=CN([O-])[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
OCC#CC[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
CN([Yb])C=O,0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cc([Lu])nn1,1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N=c1occnc1[Yb],1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1oncn1[Yb],1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c2[nH]cnc2c([Lu])c2nc[nH]c12,3
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cncc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1ccc([Lu])c1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]cc([Lu])c1[Ta],1
O[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nn[nH]c1[Lu],1
N#C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc[nH]c1[Lu],1
N#C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1coc([Lu])c1,1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccon1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1nccc([Yb])[nH]1,1
[O-][Yb],0
[Yb]n1cc([Lu])c([Ta])n1,1
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
C[Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])sc1[Ta],1
N[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cccn1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]ccc1[Lu],1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cnc([Lu])c1[Ta],1
N[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccnc([Lu])c1,1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]N1CCN=C1[Lu],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1conc1[Lu],1
N#C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]C1=NCCN1[Lu],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])cn1[Ta],1
[O-][Yb],0
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1nnocc1[Yb],1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cn([Lu])cn1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cccc([Lu])c1[Ta],1
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cn([Lu])cc1[Ta],1
O[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]c([Lu])cc1[Ta],1
N[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccc([Lu])nc1[Ta],1
[O-][Yb],0
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N=c1nnocc1[Yb],1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]ccc1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1cncc([Yb])o1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccc2nc([Lu])cc([Ta])c2c1,2
O[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])nn1[Ta],1
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cc([Lu])[nH]c1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c([Lu])ccc2c([Ta])cccc12,2
O[Yb],0
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cc([Lu])nn1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnn([Lu])c1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnc([Lu])nn1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1onnc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]cnc1[Lu],1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnc([Lu])o1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nn[nH]c1[Lu],1
[O-][Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1csc([Lu])n1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncccc1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1oncc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cnncc1[Lu],1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c([Lu])ncn1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1oncc1[Lu],1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nccn1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cnc([Lu])c1[Ta],1
[O-][Yb],0
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=C([O-])C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=CN(O)[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1cc([Yb])occ1[Lu],1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncoc1[Lu],1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccn([Lu])n1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N#CC#CC[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]n1cnc([Lu])c1,1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cncnc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
CCC(=O)C(O)[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
N=c1ccn([Yb])nn1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncoc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncn([Lu])c1[Ta],1
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1n[nH]nc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1[nH]cnc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1cn([Lu])nc1[Ta],1
[O-][Yb],0
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncc([Lu])o1,1
O=C1C=C([Yb])C(=O)N1,1
C[Yb],0
O=C1C([Lu])=C([Yb])c2cc3[nH]c([Ta])c([W])c3c(=O)n21,3
[Yb]c1cccc2nn[nH]c12,2
C[Yb],0
CCCCCCC[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1nocc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1c[nH]c([Lu])c1,1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=c1ccc([Yb])co1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccn([Lu])n1,1
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ccc2nccc([Lu])c2c1,2
O[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1ncccc1[Lu],1
C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]N1CCN([Lu])CC1,0
[Yb]c1ccc([Lu])cc1,1
[Yb]C=C[Lu],0
[Yb]n1ccnc1,1
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
CC(C)C(=O)C[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
O=C1CC([Yb])CC1=O,0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
[Yb]c1occc1[Lu],1
N[Yb],0
C[Yb],0
C[N+](C)=C1C=CC2=Cc3ccc([Yb])cc3C([Lu])([Ta])C2=C1,2
C[Yb],0
